province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,doy,et0_penman_monteith,et0_hargreaves
Chau Doc,34,26,10,SE,0.2,63,43,1009,2018-03-05,64,21.67816919635297,4.561128221992484
Chau Doc,37,24,10,S,0.0,56,1,1010,2019-03-05,64,26.596308730478626,5.875139703574406
Chau Doc,34,23,10,SSE,0.0,66,44,1011,2020-03-05,65,21.164164906068052,5.192694965718639
Chau Doc,37,23,14,SE,0.0,59,14,1011,2021-03-05,64,32.47561088223953,6.033805486635159
Chau Doc,32,24,6,ESE,13.9,83,35,1010,2009-03-06,65,8.708076770797716,4.380522844236568
Chau Doc,39,27,11,SSW,0.0,57,11,1011,2010-03-06,65,27.32976462016803,5.950724076083309
Chau Doc,34,24,9,SSE,1.5,63,56,1010,2011-03-06,65,20.716415215331796,5.004507346001447
Chau Doc,34,25,9,SSE,16.3,76,42,1006,2012-03-06,66,14.420739800190983,4.8094476112500875
Chau Doc,37,25,8,SE,0.0,53,12,1012,2013-03-06,65,23.48402604679161,5.716443600646959
Chau Doc,36,23,13,SE,0.2,65,34,1012,2014-03-06,65,26.63997698186016,5.766978003145787
Chau Doc,35,25,11,SSE,0.0,60,28,1011,2015-03-06,65,25.47651856781568,5.111441263651051
Chau Doc,38,25,13,SE,0.0,57,13,1012,2016-03-06,66,31.50693338729036,6.024644125952681
Chau Doc,35,25,8,SSW,5.3,65,38,1009,2017-03-06,65,18.101571858549384,5.111441263651051
Chau Doc,35,26,9,ESE,0.0,59,23,1010,2018-03-06,65,22.099270339135323,4.899862166626609
Chau Doc,36,23,11,SSW,0.0,59,7,1011,2019-03-06,65,27.040615124189515,5.766978003145787
Chau Doc,34,23,12,SSE,0.0,65,48,1012,2020-03-06,66,24.70085892883869,5.204633305288554
Chau Doc,37,23,10,SSE,0.0,59,15,1012,2021-03-06,65,25.500614060676725,6.047938864477428
Chau Doc,30,25,5,ESE,12.9,88,52,1011,2009-03-07,66,5.885793895454405,3.433175519534579
Chau Doc,38,27,10,S,0.0,58,14,1012,2010-03-07,66,24.75902203159059,5.654277651317803
Chau Doc,35,25,10,SE,5.3,69,56,1010,2011-03-07,66,19.228602425761785,5.123192795736029
Chau Doc,34,26,9,SE,16.2,73,37,1005,2012-03-07,67,15.5258342571993,4.592654401423394
Chau Doc,36,25,7,E,0.8,57,25,1012,2013-03-07,66,19.62040457059603,5.429455478303179
Chau Doc,35,23,11,SSE,0.5,67,45,1012,2014-03-07,66,22.3300068371904,5.494766970689402
Chau Doc,35,25,12,SE,0.1,61,37,1011,2015-03-07,66,26.571595208118215,5.123192795736029
Chau Doc,38,25,15,SE,0.0,56,17,1011,2016-03-07,67,35.66577191771091,6.038227492227257
Chau Doc,35,24,11,SSE,0.7,64,30,1010,2017-03-07,66,23.63080954430792,5.317044391795867
Chau Doc,36,26,10,ESE,0.0,59,34,1009,2018-03-07,66,24.109286378724356,5.230372561337201
Chau Doc,37,27,11,S,0.0,57,6,1011,2019-03-07,66,26.83400637787746,5.337552326938373
Chau Doc,38,23,6,ESE,0.0,63,13,1012,2020-03-07,67,16.683272950659113,6.3545329508171795
Chau Doc,37,24,11,SE,0.0,60,27,1011,2021-03-07,66,26.35121375795556,5.902440391146339
Chau Doc,36,25,10,ESE,3.0,63,44,1009,2009-03-03,62,22.42021914699613,5.378442002522671
Chau Doc,37,26,10,SSW,0.1,58,28,1010,2010-03-03,62,24.810640232128986,5.489796909407198
Chau Doc,34,25,10,SE,1.5,61,48,1010,2011-03-03,62,23.00302113918882,4.764259536642133
Chau Doc,34,24,14,SE,2.2,70,16,1007,2012-03-03,63,23.67657841724255,4.980935414515555
Chau Doc,37,24,12,SE,0.2,63,34,1012,2013-03-03,62,26.238298524220504,5.846982896164956
Chau Doc,37,24,9,S,0.0,60,18,1011,2014-03-03,62,22.755778355823704,5.846982896164956
Chau Doc,35,25,12,SSW,0.0,56,14,1010,2015-03-03,62,29.467791142375592,5.075056868910853
Chau Doc,35,25,8,SE,0.0,55,30,1013,2016-03-03,63,22.2301823879923,5.08736565841546
Chau Doc,35,24,7,E,0.6,59,14,1009,2017-03-03,62,18.926943472180994,5.267087095638144
Chau Doc,33,25,10,SSE,2.3,70,48,1009,2018-03-03,62,18.258510709086764,4.444305075754788
Chau Doc,36,25,9,SSE,0.0,60,3,1010,2019-03-03,62,22.165426022445125,5.378442002522671
Chau Doc,36,23,12,SSE,0.0,65,35,1010,2020-03-03,63,25.137201725262205,5.739814727927614
Chau Doc,35,24,9,SE,0.0,64,35,1011,2021-03-03,62,20.447328817819226,5.267087095638144
Chau Doc,33,24,11,E,1.0,63,41,1009,2009-03-01,60,23.685423578752676,4.640452595604548
Chau Doc,39,25,8,S,0.0,55,11,1012,2010-03-01,60,23.089075118011873,6.2251734331853115
Chau Doc,37,24,10,S,0.0,67,42,1009,2011-03-01,60,20.949116827166684,5.818042664675502
Chau Doc,36,25,8,SSE,8.9,71,41,1008,2012-03-01,61,15.809934269870238,5.365217174335555
Chau Doc,36,24,13,SE,1.2,66,44,1010,2013-03-01,60,25.538258906838273,5.531929215558722
Chau Doc,37,22,8,SE,0.0,64,15,1011,2014-03-01,60,19.866389255933534,6.120189437751175
Chau Doc,36,25,11,SE,0.6,63,28,1011,2015-03-01,60,24.018713281225022,5.351820861436778
Chau Doc,35,24,8,ENE,0.0,48,12,1014,2016-03-01,61,25.473033257306504,5.2541360734176354
Chau Doc,34,25,7,SE,6.3,63,28,1011,2017-03-01,60,16.972855799033013,4.740678353608967
Chau Doc,33,26,11,SSE,8.1,66,57,1009,2018-03-01,60,21.38820377090692,4.1808853231321494
Chau Doc,35,24,10,SSE,0.0,64,26,1011,2019-03-01,60,22.027827354695848,5.241017116893574
Chau Doc,36,24,9,SSE,0.1,63,39,1010,2020-03-01,61,21.11157246135034,5.545776363403206
Chau Doc,34,24,10,SSE,0.0,67,40,1011,2021-03-01,60,20.284726112199625,4.94429013796868
Chau Doc,31,25,7,SE,23.0,86,34,1011,2009-03-08,67,7.9765425612863865,3.810938839236953
Chau Doc,38,27,9,S,0.0,56,8,1011,2010-03-08,67,23.800091346617517,5.6670259768205735
Chau Doc,35,24,11,SE,2.7,71,54,1009,2011-03-08,67,19.75642001720832,5.329032379793502
Chau Doc,34,25,10,SSE,12.8,75,31,1006,2012-03-08,68,15.975214499390471,4.83093981374456
Chau Doc,36,25,8,SE,0.8,58,22,1011,2013-03-08,67,21.22462926615671,5.441696912135859
Chau Doc,36,23,11,SE,0.0,62,44,1013,2014-03-08,67,25.40475999368501,5.793268973272805
Chau Doc,36,25,14,SE,0.0,56,30,1012,2015-03-08,67,33.36236343474982,5.441696912135859
Chau Doc,38,25,9,SSE,0.0,57,6,1010,2016-03-08,68,24.06744127038496,6.051566733698574
Chau Doc,35,23,11,SE,0.0,59,14,1010,2017-03-08,67,26.796649582060756,5.507155658020293
Chau Doc,36,26,10,SE,0.0,57,16,1010,2018-03-08,67,25.12350428264234,5.242165136096444
Chau Doc,37,26,11,SSE,0.0,58,11,1011,2019-03-08,67,26.681133581569515,5.554361444478216
Chau Doc,36,25,14,SSW,0.0,67,30,1010,2020-03-08,68,25.930912644307686,5.453718338824094
Chau Doc,37,24,11,SSE,0.0,56,30,1012,2021-03-08,67,28.59117597373492,5.915748232750031
Chau Doc,35,26,8,SSE,4.3,72,33,1011,2009-03-10,69,15.014475666368226,4.943742197599437
Chau Doc,37,27,11,E,0.3,54,32,1014,2010-03-10,69,28.511558137889303,5.37299916047758
Chau Doc,36,24,7,E,3.6,70,34,1010,2011-03-10,69,15.185833572090912,5.649447141801797
Chau Doc,34,25,13,SE,0.0,67,33,1007,2012-03-10,70,24.120484854387545,4.851627535068332
Chau Doc,36,25,10,S,1.7,63,38,1011,2013-03-10,69,22.510136884722336,5.465512643228125
Chau Doc,36,24,15,SE,0.1,60,38,1012,2014-03-10,69,32.68167832127069,5.649447141801797
Chau Doc,28,25,10,S,0.0,73,22,1013,2015-03-10,69,15.837878849036372,2.6178923470901636
Chau Doc,39,27,10,S,0.0,55,10,1011,2016-03-10,70,26.505536241632093,6.016714331487472
Chau Doc,37,23,8,SSE,0.0,60,16,1010,2017-03-10,69,21.312437807139588,6.102100335896479
Chau Doc,35,25,8,NE,0.0,51,20,1011,2018-03-10,69,23.89911180395955,5.157216061663219
Chau Doc,36,26,13,SSW,0.0,59,22,1012,2019-03-10,69,29.317287797863568,5.2651076110704
Chau Doc,38,26,13,S,0.0,63,12,1008,2020-03-10,70,27.289361698169596,5.898275072993624
Chau Doc,37,25,10,SSE,0.0,55,21,1011,2021-03-10,69,26.766325653069128,5.7676364125507895
Chau Doc,35,26,8,S,0.3,69,31,1010,2009-03-11,70,16.235641011812508,4.954198941729397
Chau Doc,38,25,10,ENE,0.0,45,19,1015,2010-03-11,70,32.11279271084541,6.0774815931225685
Chau Doc,36,24,8,E,3.5,66,29,1009,2011-03-11,70,18.250506707477296,5.661396556005928
Chau Doc,36,25,10,E,1.4,64,30,1008,2012-03-11,71,21.990422997817046,5.488392924698955
Chau Doc,37,26,11,SSE,0.0,58,25,1011,2013-03-11,70,26.70808077149167,5.590469965535305
Chau Doc,37,24,10,SE,0.0,58,28,1012,2014-03-11,70,25.668171590729035,5.954206104418257
Chau Doc,35,25,10,SE,0.4,59,54,1011,2015-03-11,70,24.3014448460494,5.1681243345108445
Chau Doc,35,26,17,SE,0.2,58,25,1012,2016-03-11,71,36.13196924069441,4.964438190891199
Chau Doc,36,24,8,SSE,0.0,61,12,1010,2017-03-11,70,20.334411392595722,5.661396556005928
Chau Doc,35,25,6,ESE,0.0,51,17,1011,2018-03-11,70,19.250906022528525,5.1681243345108445
Chau Doc,37,27,12,SSW,0.0,57,6,1011,2019-03-11,70,28.660716334368278,5.384363846415064
Chau Doc,36,25,14,SE,0.0,60,25,1010,2020-03-11,71,30.668696970625565,5.488392924698955
Chau Doc,37,25,10,SE,0.0,55,18,1011,2021-03-11,70,26.77556878188957,5.779835814499776
Chau Doc,34,26,6,SSW,4.9,71,34,1011,2009-03-12,71,12.534782216291768,4.632064653609351
Chau Doc,40,29,7,SSE,0.0,49,11,1014,2010-03-12,71,22.08861404924813,5.942918218669883
Chau Doc,36,24,8,ESE,6.9,65,21,1009,2011-03-12,71,18.674567212345934,5.6730974284623095
Chau Doc,35,26,5,ESE,2.1,62,37,1010,2012-03-12,72,13.69517586807794,4.974454338053433
Chau Doc,36,26,11,SSE,0.0,59,31,1010,2013-03-12,71,25.92075821317769,5.2871489367390465
Chau Doc,38,24,11,SE,0.0,58,26,1012,2014-03-12,71,27.796453224787793,6.2558389869757
Chau Doc,35,25,9,SE,0.5,59,56,1011,2015-03-12,71,22.497872593636394,5.178805720822263
Chau Doc,37,26,16,SSE,0.0,57,33,1011,2016-03-12,72,35.87231072732787,5.613326775712171
Chau Doc,36,25,9,SSW,0.7,63,23,1011,2017-03-12,71,20.891777302917262,5.488392924698955
Chau Doc,36,25,6,ESE,0.0,53,20,1011,2018-03-12,71,18.83334652961197,5.488392924698955
Chau Doc,37,27,11,SSW,0.0,57,13,1011,2019-03-12,71,26.877139862713936,5.39549215265583
Chau Doc,39,24,13,SSE,0.0,57,19,1011,2020-03-12,72,32.32149618707373,6.554953452188297
Chau Doc,37,25,10,SE,0.0,57,21,1011,2021-03-12,71,25.78142392612749,5.79178147508286
Chau Doc,36,26,7,SSW,7.8,72,48,1012,2009-03-13,72,13.989326972275375,5.297816178385078
Chau Doc,37,26,9,S,0.0,58,26,1012,2010-03-13,72,23.07674113014299,5.613326775712171
Chau Doc,36,25,12,ESE,0.0,60,17,1009,2011-03-13,72,27.422980544846926,5.499466192026326
Chau Doc,36,26,8,SSE,0.0,57,19,1010,2012-03-13,73,21.342219472589175,5.308240150456446
Chau Doc,38,26,8,S,0.6,60,36,1011,2013-03-13,72,20.588512922007972,5.922390353917319
Chau Doc,37,25,7,SE,0.0,59,29,1011,2014-03-13,72,19.16297445765471,5.8034668528346405
Chau Doc,35,25,9,SSE,0.4,60,56,1011,2015-03-13,72,22.04887632774567,5.189254371450958
Chau Doc,37,26,10,SSE,0.0,57,25,1012,2016-03-13,73,25.43601385679506,5.62437154577728
Chau Doc,36,26,11,SSW,0.0,61,26,1010,2017-03-13,72,24.84832166296948,5.297816178385078
Chau Doc,34,26,11,S,0.3,59,28,1011,2018-03-13,72,25.5015772005109,4.641410210840915
Chau Doc,38,26,12,SSE,0.0,54,16,1012,2019-03-13,72,31.10510670282407,5.922390353917319
Chau Doc,38,25,10,SSE,0.0,61,38,1011,2020-03-13,73,24.046546831375153,6.114336496407725
Chau Doc,37,25,8,SSE,0.0,54,16,1011,2021-03-13,72,23.13044723292295,5.8034668528346405
Chau Doc,30,25,6,SSE,15.1,79,45,1012,2009-03-14,73,9.402994875495903,3.484287194199112
Chau Doc,38,26,9,SSE,0.0,59,16,1011,2010-03-14,73,22.863046546965414,5.934043236834782
Chau Doc,38,24,9,SE,0.0,61,10,1008,2011-03-14,73,22.622021259805063,6.280794447590608
Chau Doc,37,27,8,SSE,0.0,57,17,1010,2012-03-14,74,21.24152932040295,5.427399424220568
Chau Doc,35,27,9,SE,7.8,61,45,1011,2013-03-14,73,20.949570975063466,4.74783432692573
Chau Doc,37,26,14,SE,0.3,61,31,1011,2014-03-14,73,29.894747013274273,5.62437154577728
Chau Doc,35,25,10,SSE,0.6,62,47,1011,2015-03-14,73,22.817614702587623,5.199464737537256
Chau Doc,38,27,12,SSE,1.0,57,19,1011,2016-03-14,74,28.949705009544438,5.749456190670857
Chau Doc,37,27,12,SSW,0.2,58,27,1010,2017-03-14,73,28.09183328797403,5.417015563375635
Chau Doc,33,26,11,SSE,0.1,64,41,1010,2018-03-14,73,22.57903212333028,4.304680285341299
Chau Doc,36,26,12,SE,0.3,57,34,1013,2019-03-14,73,28.861464953496686,5.308240150456446
Chau Doc,38,24,12,SE,0.0,61,25,1011,2020-03-14,74,27.81926167996215,6.292834083581384
Chau Doc,37,25,9,SW,0.0,58,21,1010,2021-03-14,73,23.41294761865201,5.814885742119224
Chau Doc,30,25,7,SE,17.1,84,38,1012,2009-03-09,68,8.502819656908493,3.4485175108460764
Chau Doc,34,27,11,SE,0.1,64,17,1014,2010-03-09,68,22.47239704279051,4.35056220018625
Chau Doc,35,24,9,ESE,3.7,71,41,1010,2011-03-09,68,17.253384177146646,5.340804915660035
Chau Doc,34,26,11,SE,2.5,71,30,1006,2012-03-09,69,18.924571211045546,4.612754275413083
Chau Doc,36,25,11,S,2.2,60,34,1011,2013-03-09,68,25.735469575356483,5.453718338824094
Chau Doc,36,23,12,SE,0.0,62,25,1012,2014-03-09,68,27.02920765733336,5.806067069045488
Chau Doc,35,25,9,SE,0.0,58,31,1013,2015-03-09,68,22.954445999454418,5.146087045946098
Chau Doc,39,25,10,SSE,0.0,57,14,1010,2016-03-09,69,26.27301464162214,6.357418341582524
Chau Doc,36,23,12,SE,0.0,60,31,1010,2017-03-09,68,28.21016728584827,5.806067069045488
Chau Doc,37,25,9,E,0.2,57,19,1010,2018-03-09,68,23.822721453305824,5.755190140081604
Chau Doc,37,25,12,S,0.0,61,18,1011,2019-03-09,68,27.084653880866995,5.755190140081604
Chau Doc,36,25,15,SSW,0.0,67,22,1008,2020-03-09,69,27.190450016388617,5.465512643228125
Chau Doc,37,25,9,SSE,0.0,55,18,1012,2021-03-09,68,24.760764457144028,5.755190140081604
Chau Doc,32,26,7,SSE,11.3,73,60,1010,2009-03-17,76,12.773156858839197,3.9653385049548246
Chau Doc,39,27,10,ESE,0.0,51,24,1013,2010-03-17,76,28.547779872253372,6.087137672005431
Chau Doc,34,24,10,ENE,14.7,65,55,1009,2011-03-17,76,21.415087227439138,5.119229997255018
Chau Doc,35,26,10,SSE,0.4,63,33,1009,2012-03-17,77,21.987703491714846,5.021012723460144
Chau Doc,36,26,10,S,1.4,67,38,1011,2013-03-17,76,20.242356967237917,5.338000509958224
Chau Doc,38,27,12,ESE,0.3,58,29,1012,2014-03-17,76,28.40396914070088,5.770628503462349
Chau Doc,35,25,11,SE,1.3,62,64,1010,2015-03-17,76,24.457886716852563,5.2286152536066215
Chau Doc,36,27,12,SSE,0.0,57,42,1011,2016-03-17,77,28.471045054126993,5.124967438231575
Chau Doc,34,25,13,SE,4.3,69,58,1010,2017-03-17,76,22.935868158660917,4.908413980151884
Chau Doc,34,25,12,SE,2.9,65,42,1010,2018-03-17,76,24.047493327040005,4.908413980151884
Chau Doc,35,27,10,SE,0.2,55,30,1012,2019-03-17,76,25.632525906408148,4.774452801678054
Chau Doc,39,25,11,SSE,0.0,54,26,1012,2020-03-17,77,29.91063962673539,6.456784578480783
Chau Doc,39,24,11,SSE,0.0,56,13,1009,2021-03-17,76,29.198136447427647,6.6046732639182615
Chau Doc,31,26,8,SSE,30.2,83,48,1010,2009-03-18,77,9.66083802168874,3.5874753826423964
Chau Doc,38,27,10,E,0.0,45,20,1012,2010-03-18,77,31.217917742039845,5.780790946496101
Chau Doc,35,25,8,ENE,4.7,68,54,1009,2011-03-18,77,16.96897994091556,5.237823176907923
Chau Doc,35,26,10,SE,0.5,63,17,1010,2012-03-18,78,22.005989291724706,5.029588966863489
Chau Doc,36,27,9,S,0.3,64,50,1009,2013-03-18,77,19.832026598542637,5.124967438231575
Chau Doc,38,26,8,SE,0.1,61,36,1011,2014-03-18,77,20.227585992204634,5.97782094265895
Chau Doc,35,25,10,SE,0.9,62,53,1010,2015-03-18,77,22.834716764343582,5.237823176907923
Chau Doc,39,26,13,SE,0.0,53,12,1010,2016-03-18,78,33.94026608484803,6.295116480338669
Chau Doc,35,26,13,SE,4.0,65,39,1011,2017-03-18,77,25.364557626286967,5.021012723460144
Chau Doc,36,25,12,SE,0.0,59,40,1011,2018-03-18,77,28.080656127959507,5.550938423772599
Chau Doc,38,27,13,SE,0.6,54,17,1011,2019-03-18,77,32.586227856751684,5.780790946496101
Chau Doc,38,26,12,SE,0.0,52,29,1011,2020-03-18,78,32.30186009340689,5.9880314818966465
Chau Doc,38,25,10,SSE,0.0,57,14,1009,2021-03-18,77,26.061025363837565,6.159444294542423
Chau Doc,33,25,8,SSE,4.7,76,27,1009,2009-03-20,79,13.254761268770121,4.602279257994286
Chau Doc,35,26,9,SSE,0.0,54,27,1010,2010-03-20,79,24.463570348157806,5.037911177220713
Chau Doc,36,24,7,SE,27.0,74,37,1008,2011-03-20,79,13.790762936571555,5.757058471742534
Chau Doc,34,27,10,SSW,6.8,67,40,1010,2012-03-20,80,19.499594634663286,4.450132689620186
Chau Doc,37,27,11,S,0.0,55,11,1009,2013-03-20,79,27.973212410620754,5.475344676935505
Chau Doc,37,26,11,SW,0.1,61,35,1009,2014-03-20,79,25.13023283525848,5.684933418409617
Chau Doc,37,26,13,SSE,0.5,54,17,1011,2015-03-20,79,32.76114808027682,5.684933418409617
Chau Doc,39,26,13,SSE,0.0,59,14,1010,2016-03-20,80,30.19684800010399,6.315626974682843
Chau Doc,34,26,10,SSE,17.4,71,42,1011,2017-03-20,79,17.81758939068744,4.700618558378779
Chau Doc,36,26,11,S,2.4,63,26,1010,2018-03-20,79,23.818060192180514,5.365397996675756
Chau Doc,34,26,8,SSE,0.1,61,54,1010,2019-03-20,79,19.343482489849944,4.700618558378779
Chau Doc,36,24,12,SSE,0.0,61,27,1011,2020-03-20,80,27.31200842848483,5.766274719627186
Chau Doc,35,26,9,S,0.5,63,62,1007,2021-03-20,79,20.364882491013603,5.037911177220713
Chau Doc,30,22,9,W,4.8,78,44,1011,2009-03-15,74,13.519235067219757,4.269544510423277
Chau Doc,40,26,7,SSE,0.0,55,10,1010,2010-03-15,74,20.993210180623155,6.550737119793735
Chau Doc,36,24,9,SE,4.2,68,41,1008,2011-03-15,74,18.904504459287192,5.706646371754547
Chau Doc,34,27,10,SSW,1.2,63,28,1011,2012-03-15,75,21.45844228633951,4.4123304373144006
Chau Doc,35,25,10,SE,7.0,69,47,1012,2013-03-15,74,19.31362207301889,5.209431575858296
Chau Doc,38,25,10,ESE,1.4,57,22,1011,2014-03-15,74,26.064233676153407,6.126057049652403
Chau Doc,35,25,10,SSE,1.0,63,57,1011,2015-03-15,74,22.322442494848996,5.209431575858296
Chau Doc,37,26,14,SSE,0.5,56,27,1011,2016-03-15,75,33.24312035309332,5.6456654626590375
Chau Doc,35,26,8,SSE,3.6,62,34,1010,2017-03-15,74,19.110740521832042,4.993796342667057
Chau Doc,35,26,10,SSE,2.1,64,40,1010,2018-03-15,74,21.48156806299827,4.993796342667057
Chau Doc,38,25,12,ESE,0.0,57,23,1013,2019-03-15,74,29.80814457925127,6.126057049652403
Chau Doc,38,24,15,SE,0.0,58,31,1011,2020-03-15,75,34.78473304294765,6.304573586971755
Chau Doc,38,25,10,SSE,0.0,54,14,1010,2021-03-15,74,27.553998252877328,6.126057049652403
Chau Doc,31,25,6,SSE,11.2,80,25,1009,2009-03-19,78,9.319128244061522,3.894083075096192
Chau Doc,37,26,8,SE,0.0,47,18,1011,2010-03-19,78,25.646400771113342,5.67554238111052
Chau Doc,35,24,8,ESE,11.9,72,60,1008,2011-03-19,78,15.591721727084263,5.445297254087782
Chau Doc,35,26,10,S,0.2,64,29,1010,2012-03-19,79,21.515088540432217,5.037911177220713
Chau Doc,37,27,11,S,0.0,58,21,1009,2013-03-19,78,26.365990486272015,5.466299862809802
Chau Doc,36,26,12,S,0.0,59,38,1010,2014-03-19,78,27.683318068746814,5.356534805323661
Chau Doc,35,25,9,SSE,1.6,61,40,1010,2015-03-19,78,21.624649683409668,5.24676974783752
Chau Doc,40,25,12,SE,0.0,51,1,1010,2016-03-19,79,33.961462501047905,6.773228628565325
Chau Doc,35,26,8,SSE,25.4,69,25,1012,2017-03-19,78,16.310517341567206,5.029588966863489
Chau Doc,35,26,9,SE,0.0,59,37,1010,2018-03-19,78,22.199145055889172,5.029588966863489
Chau Doc,36,27,12,SE,0.9,56,23,1011,2019-03-19,78,29.054870378361567,5.133721243610145
Chau Doc,37,25,14,SSE,0.0,58,14,1010,2020-03-19,79,32.354128824182574,5.877499025544679
Chau Doc,36,26,10,S,0.0,63,32,1008,2021-03-19,78,22.209188978998874,5.356534805323661
Chau Doc,34,25,8,S,1.0,73,19,1010,2009-03-21,80,14.72118796782739,4.941504614233986
Chau Doc,34,27,8,SSE,0.1,59,39,1009,2010-03-21,80,19.834334208213722,4.450132689620186
Chau Doc,34,25,7,SE,42.8,80,48,1009,2011-03-21,80,10.925563381703991,4.941504614233986
Chau Doc,36,27,8,SW,5.0,64,27,1009,2012-03-21,81,18.25658392116852,5.158414228614293
Chau Doc,38,28,10,S,0.0,57,16,1008,2013-03-21,80,24.94675792735011,5.59423262987966
Chau Doc,36,27,10,SSE,8.3,63,36,1009,2014-03-21,80,21.903552055227546,5.150447726886585
Chau Doc,37,26,14,ESE,0.4,54,23,1012,2015-03-21,80,34.62966342147744,5.694034204140555
Chau Doc,40,27,12,S,0.0,55,18,1009,2016-03-21,81,30.688929452317318,6.451149122172753
Chau Doc,34,26,7,S,5.1,71,56,1011,2017-03-21,80,13.956994447803655,4.708143593265581
Chau Doc,35,26,8,ESE,5.0,60,35,1010,2018-03-21,80,19.963272194498636,5.0459761705602855
Chau Doc,35,27,10,S,0.3,59,36,1010,2019-03-21,80,23.659948765396145,4.8066403211581665
Chau Doc,36,24,9,SSE,0.0,60,23,1011,2020-03-21,81,22.686870617932456,5.775193757340461
Chau Doc,37,26,12,SE,0.8,59,56,1007,2021-03-21,80,27.9027232038096,5.694034204140555
Chau Doc,35,24,5,W,0.3,62,36,1010,2009-03-16,75,14.230306651889927,5.416632381009584
Chau Doc,38,27,11,SE,0.0,50,14,1011,2010-03-16,75,30.893102918359457,5.760182003483764
Chau Doc,35,24,8,ENE,4.7,66,36,1008,2011-03-16,75,18.061328407468245,5.416632381009584
Chau Doc,35,26,8,S,4.9,67,34,1009,2012-03-16,76,17.08530953936267,5.012185945905623
Chau Doc,35,26,8,ESE,1.0,65,48,1012,2013-03-16,75,17.918003222827224,5.003112445446331
Chau Doc,38,26,9,ESE,2.2,55,20,1012,2014-03-16,75,24.694071666835036,5.956509573283124
Chau Doc,35,25,9,SSE,1.1,61,52,1010,2015-03-16,75,21.603327498386523,5.219149953752011
Chau Doc,38,26,11,SSE,0.0,54,18,1011,2016-03-16,76,29.17533691150573,5.967312127280915
Chau Doc,34,25,9,SSE,12.3,68,38,1009,2017-03-16,75,18.176426062433254,4.899528336844958
Chau Doc,33,26,10,SE,8.3,67,35,1011,2018-03-16,75,19.579184861474,4.320977840268554
Chau Doc,37,26,10,SSE,1.0,53,26,1013,2019-03-16,75,27.451185186101252,5.6456654626590375
Chau Doc,39,25,12,SSE,0.0,55,16,1011,2020-03-16,76,31.270593115462695,6.445433760562035
Chau Doc,36,24,12,SSE,0.0,60,22,1009,2021-03-16,75,27.843058373622082,5.717292321344042
Chau Doc,35,26,7,SSW,0.2,68,46,1010,2009-03-23,82,15.259764759765229,5.061323357229687
Chau Doc,34,26,9,S,0.4,61,45,1008,2010-03-23,82,21.085140751798583,4.722463272183957
Chau Doc,29,25,7,E,6.6,87,53,1010,2011-03-23,82,7.2072832907990705,3.1297071967410623
Chau Doc,36,26,8,SSW,10.2,67,30,1010,2012-03-23,83,17.362326396236934,5.398082555014586
Chau Doc,38,27,9,SSE,0.0,58,26,1008,2013-03-23,82,22.994293732446213,5.827201373949054
Chau Doc,37,26,9,ESE,1.4,57,45,1011,2014-03-23,82,23.58968360240317,5.711352440073327
Chau Doc,35,26,14,SE,0.1,57,32,1011,2015-03-23,82,32.099758285788894,5.061323357229687
Chau Doc,38,27,14,S,0.1,56,26,1010,2016-03-23,83,33.12636618212277,5.835580007513678
Chau Doc,34,26,11,SE,0.3,66,39,1010,2017-03-23,82,21.75645483045672,4.722463272183957
Chau Doc,33,25,9,SE,5.7,63,40,1010,2018-03-23,82,20.31457020476632,4.623666969418601
Chau Doc,36,28,10,SSE,1.2,62,39,1010,2019-03-23,82,22.087693497524402,4.920055877714666
Chau Doc,38,25,12,SSE,0.0,59,35,1010,2020-03-23,83,28.645702862610406,6.2178221484401845
Chau Doc,38,27,11,ENE,0.7,46,28,1009,2021-03-23,82,33.03467473721953,5.827201373949054
Chau Doc,34,26,8,S,1.2,70,25,1010,2009-03-22,81,15.687103315282823,4.715425957063635
Chau Doc,35,26,10,SSE,0.0,60,36,1008,2010-03-22,81,23.489881378649564,5.053781079960859
Chau Doc,34,25,8,SE,16.9,77,40,1009,2011-03-22,81,13.072110844350645,4.949147931307426
Chau Doc,35,27,10,S,1.8,62,22,1009,2012-03-22,82,22.182039720991707,4.821259574949311
